id,longitude,latitude,EVI_mean,Map_world_cover,NDVI_mean,Presence,RIX,aspect,bio02,bio06,bio07,bio08,bio14,bio15,bio19,corr,cov,cti,elevation,entropy,geom,homogeneity,pielou,power_density_10,random,range,slope,spi,tpi,vrm,wind_speed_50,world_cover_Bare_sparse_vegetation,world_cover_Cropland,world_cover_Grassland,world_cover_Shrubland,world_cover_Tree_cover
264,68.11575,43.36774,0.27559998631477356,40,0.38449999690055847,0,0,0,136,-86,446,58,1,61,72,3415,631,3.953960657119751,216,27655,1,3453,9790,87.03919219970703,0.3146043237893196,831,0.12464689463376999,0.009655937552452087,-0.05553305894136429,0.0000019716428596439073,4.555448055267334,0,0.6666666666666666,0.1111111111111111,0,0
265,68.10506,43.37398,0.3292999863624573,40,0.41874998807907104,0,0,306.01300512035647,135,-86,445,58,1,61,72,1217,864,0.3635401427745819,216,28844,1,2150,9686,89.27919006347656,0.4768440405246662,1446,0.398811399936676,0.000522351183462888,0.41104763746261597,0.0000052153350225125905,4.568848133087158,0,0.7777777777777777,0,0,0
266,69.66183,42.78709,0.29554998874664307,30,0.427949994802475,0,0,180,131,-75,422,61,2,61,137,2644,768,0.7205138206481934,446,27453,6,3658,9649,67.86642456054688,0.412720323244274,958,1.90678071975708,0.0169636569917202,0.1827717274427414,0.00007973919127834961,3.9226465225219727,0.1111111111111111,0.3333333333333333,0.4444444444444444,0,0
267,69.65745,42.80634,0.28005000948905945,40,0.43424999713897705,0,0,214.2750361355971,130,-79,422,57,2,60,139,2185,548,3.363142967224121,478,26010,9,3704,9350,74.16468811035156,0.7758687915768518,837,1.6282559633255005,0.038856349885463715,-2.1696484088897705,0.0011418451322242618,4.3129472732543945,0,1,0,0,0
269,69.63914,42.93529,0.3567500114440918,30,0.5593500137329102,0,0,180,131,-78,425,59,2,60,123,2024,433,1.1033703088760376,416,24760,1,4623,9601,198.1399383544922,0.5988307399512096,629,0.7267464399337769,0.00666860630735755,0.017665693536400795,0.000017999538613366894,6.0310187339782715,0,0.3333333333333333,0.4444444444444444,0,0.2222222222222222
270,69.62481,42.93441,0.2761000096797943,30,0.4250999987125397,0,0,116.01654640388897,131,-79,424,58,2,59,124,1669,342,-0.006428048480302095,437,24661,6,5037,9462,191.15505981445312,0.6955633953252782,455,3.7195487022399902,0.006145266816020012,-1.6733711957931519,0.0004935779725201428,6.173135757446289,0,0.2222222222222222,0.7777777777777777,0,0
271,69.63125,42.94641,0.28644999861717224,30,0.4634999930858612,0,0,103.71217332498804,131,-80,425,58,2,59,124,1676,805,-0.6491872668266296,441,27398,9,3160,9231,156.881591796875,0.9306057633624513,1042,2.725590467453003,0.00618489645421505,-0.14667154848575592,0.00010783903417177498,6.187893390655518,0,0.3333333333333333,0.6666666666666666,0,0
272,69.50153,42.99413,0.5588499903678894,40,0.7207000255584717,0,0,0,132,-78,427,60,2,60,114,5827,2365,6.86614465713501,367,29446,1,1458,9698,114.9005126953125,0.9885150384788316,3375,0.5363649725914001,0.3688686192035675,-0.26464688777923584,0.00001547373722132761,5.08909797668457,0,0.7777777777777777,0.2222222222222222,0,0
273,69.5193,42.99909,0.2950499951839447,40,0.408050000667572,0,0,233.81968209147595,132,-78,428,60,2,60,114,4985,2325,4.084331035614014,383,30153,4,948,9829,116.80284118652344,0.868165322524228,3626,0.7277889847755432,0.05672841519117355,0.09597960859537125,0.000014924877177691087,5.197355270385742,0.1111111111111111,0.8888888888888888,0,0,0
274,69.45414,43.00887,0.29074999690055847,30,0.41760000586509705,0,0,151.32073039309518,132,-79,428,59,2,60,114,3548,867,1.4058794975280762,365,28539,7,3212,9462,107.58800506591797,0.9181415792190989,1004,2.3569178581237793,0.023837275803089142,-0.7430803775787354,0.00029958601226098835,5.179507732391357,0.1111111111111111,0,0.6666666666666666,0,0
275,69.44382,43.01165,0.22840000689029694,30,0.3557499945163727,0,0,98.3200692880733,132,-79,428,59,2,60,114,445,538,1.0275249481201172,396,27052,7,4064,9604,93.48968505859375,0.23365376067470567,582,3.0760083198547363,0.011447764001786709,-0.43693533539772034,0.00009029986540554091,5.221349239349365,0,0,1,0,0
276,69.44794,43.01199,0.2337999939918518,30,0.35725000500679016,0,0,155.49339509007098,132,-79,428,59,2,60,114,445,538,2.0681450366973877,380,27052,7,4064,9604,83.23081970214844,0.3948880921703827,582,2.277409791946411,0.019674448296427727,-1.1894118785858154,0.00023924231936689466,5.056990623474121,0,0,1,0,0
277,69.40554,43.02834,0.20090000331401825,30,0.3458999991416931,0,0,286.29930012579763,132,-80,428,58,2,61,111,1664,597,-0.29448390007019043,407,25836,6,4340,9066,91.13521575927734,0.41338947124390113,747,2.1345386505126953,0.0016890701372176409,0.40276411175727844,0.000008710593647265341,5.549413681030273,0,0,0.8888888888888888,0,0
278,69.37833,43.03806,0.2694999873638153,50,0.40049999952316284,0,0,214.37536526929213,132,-80,429,58,2,60,110,695,409,1.3672114610671997,390,25305,1,4590,9087,84.63377380371094,0.4618664167960629,480,0.6295474767684937,0.0020190649665892124,-0.25921642780303955,0.0000027606592993834056,5.616838455200195,0,0,0,0,0
281,69.17525,43.08324,0.18310000002384186,30,0.28395000100135803,0,0,313.1995040950265,133,-78,431,61,1,63,101,1125,232,-1.8960914611816406,319,18423,4,6209,8510,150.60690307617188,0.5223880277894191,249,4.076179504394531,0.0011180307483300567,1.246707797050476,0.0006190957501530647,6.431361675262451,0,0,1,0,0
282,69.13556,43.08958,0.23225000500679016,30,0.3470500111579895,0,0,325.60188696608674,134,-77,432,63,1,63,98,4469,697,2.551194190979004,284,26866,8,3707,9467,159.26327514648438,0.7245008366395209,846,1.853765606880188,4.414791107177734,-0.18806271255016327,0.00021511914383154362,6.383773326873779,0,0.2222222222222222,0.7777777777777777,0,0
283,67.52379,43.74196,0.09160000085830688,30,0.12274999916553497,0,0,180,131,-97,454,48,1,61,64,-2039,253,5.417559623718262,211,13876,1,7436,5882,158.1658172607422,0.7626846608647105,193,0.3854227066040039,0.06394150108098984,-0.01125186774879694,0.000005768424671259709,5.407464504241943,0,0,0.8888888888888888,0,0
285,68.81427,43.93067,0.08380000293254852,30,0.11665000021457672,0,0,64.35352512216778,132,-112,447,106,2,58,62,2037,332,0.01197894848883152,515,12425,8,8313,9268,74.9533920288086,0.8022416447860926,148,1.6563429832458496,0.0017027988797053695,-0.5444228053092957,0.00001988381154660601,4.30946683883667,0,0,1,0,0
286,68.484,44.12568,0.17659999430179596,30,0.22885000705718994,0,0,109.74333563572377,132,-110,455,114,2,58,57,4476,1543,-0.6356278657913208,331,28505,1,2435,9709,91.00863647460938,0.4744549720708592,1470,0.7013498544692993,0.0002787308767437935,0.19617833197116852,0.00003320003452245146,4.762194633483887,0,0,1,0,0
287,68.56502,44.05713,0.10774999856948853,30,0.15594999492168427,0,0,325.17142282771835,132,-109,452,112,2,60,59,3828,2934,3.549609422683716,366,26802,8,3084,9300,91.91801452636719,0.20282560084779278,1979,3.0076839923858643,1.5449906587600708,-2.1319735050201416,0.0003369792830199003,4.64237117767334,0,0.1111111111111111,0.8888888888888888,0,0
288,70.62168,43.48596,0.0471000000834465,60,0.06894999742507935,0,0,270,129,-91,433,122,2,54,78,3369,1089,1.3029297590255737,376,19940,1,5458,9455,89.8887939453125,0.9334516631911817,319,0.34049370884895325,0.0011993182124570012,-0.3853376507759094,0.000021086414562887512,4.158698081970215,1,0,0,0,0
289,70.61412,43.51211,-0.07029999792575836,60,-0.09309999644756317,0,0,0,129,-90,432,123,2,56,75,0,0,10.420422554016113,374,0,1,0,0,113.08021545410156,0.8714646761157331,0,0.001318057649768889,3.773343563079834,-0.0000510397985635791,-2.6543681141966147e-10,4.351640701293945,1,0,0,0,0
290,70.44214,43.27161,-0.03229999914765358,60,-0.06040000170469284,0,0,0,129,-91,428,119,3,55,95,915,3882,2.8457155227661133,475,29257,1,1960,9680,104.1778793334961,0.9086898481794087,1774,0.003267471445724368,0.003728132229298353,0.000042391598981339484,2.815652599963414e-9,3.924196481704712,1,0,0,0,0
291,70.42841,43.27842,0.05999999865889549,80,0.08760000020265579,0,0,0,129,-91,429,119,3,55,95,3534,3126,4.392416000366211,475,28958,1,2034,9657,75.20147705078125,0.9482116273070098,1704,0.003598899347707629,0.21077609062194824,0.00033234013244509697,2.565184900049644e-7,3.902897357940674,0.5555555555555556,0,0,0,0
292,70.41262,43.28498,0.15629999339580536,60,0.19519999623298645,0,0,0,129,-92,429,118,3,55,95,1557,2467,5.794565677642822,481,29079,1,2080,9523,87.51558685302734,0.3391153771998451,1592,0.24323579668998718,0.12331314384937286,-0.3081778287887573,0.00005298923497321084,3.973681688308716,1,0,0,0,0
293,70.46677,43.19888,0.13910000026226044,30,0.25920000672340393,0,0,0,128,-91,427,118,3,54,98,-278,2333,2.5993096828460693,516,19286,1,1384,9854,98.18355560302734,0.7366753608766458,2340,0.8862656950950623,0.01730094850063324,-1.1176162958145142,0.000126829429063946,3.7467119693756104,0,0,0.3333333333333333,0,0
294,70.41849,43.18909,0.15520000457763672,30,0.21324999630451202,0,0.007767386734485626,0,128,-93,427,117,3,56,101,5123,2836,-0.45360708236694336,555,27804,1,2902,9375,104.8315200805664,0.5549926177927671,2150,0.13064473867416382,0.0000967779997154139,0.34213030338287354,0.00004623709537554532,3.9920666217803955,0.1111111111111111,0,0.8888888888888888,0,0
295,70.40635,43.19102,0.10249999910593033,30,0.15565000474452972,0,0.00925946794450283,301.28157928171396,128,-93,426,116,3,55,104,3199,1741,-1.5001693964004517,567,26597,6,3918,9057,109.2900390625,0.2292801059255697,1393,1.514809250831604,0.00030500852153636515,1.156989336013794,0.00016007383237592876,4.100149154663086,0.3333333333333333,0,0.6666666666666666,0,0
296,70.43204,43.14583,0.13294999301433563,30,0.19394999742507935,0,0.001564900390803814,265.36522781227615,128,-96,425,112,4,55,108,3368,997,-1.562813639640808,667,25053,6,4608,9293,155.94012451171875,0.5044779396209591,783,4.859649658203125,0.001907111844047904,1.2673369646072388,0.00010237315291306004,4.237956523895264,0,0,0.8888888888888888,0,0
297,70.47701,43.14878,0.13545000553131104,50,0.2253500074148178,0,0.0002048435853794217,34.42358026974241,128,-93,425,115,3,55,104,5264,1693,-1.4746685028076172,588,28295,6,3047,9531,76.4762954711914,0.8016566141873016,1020,4.127163887023926,0.0015545329079031944,-1.741707444190979,0.0002915994846262038,3.52819561958313,0.1111111111111111,0,0,0,0.1111111111111111
298,70.52594,42.9085,0.2082500010728836,30,0.34689998626708984,0,0.020741069689393044,290.11371406006697,122,-133,415,67,10,51,144,-556,544,-0.16029579937458038,1456,24887,1,5003,8730,302.66241455078125,0.37326610365855895,600,0.7269834280014038,0.00044090242590755224,-0.3370806574821472,0.000008599839020462241,7.463517189025879,0,0,1,0,0
299,70.87394,42.71693,0.3328000009059906,40,0.47530001401901245,0,0,233.6948150632357,124,-103,414,99,7,50,124,2897,1404,3.016468048095703,959,29819,1,1636,9692,78.2514877319336,0.4358108858963857,1893,0.3051755130290985,0.0402446910738945,-0.4103262424468994,0.0000064877003751462325,4.174496650695801,0,0.8888888888888888,0.1111111111111111,0,0
301,70.87703,42.73665,0.29304999113082886,30,0.4196000099182129,0,0,195.232498362187,124,-105,414,98,7,50,124,4290,967,3.278453826904297,989,26325,8,3925,9370,112.71565246582031,0.4420760925707179,836,1.1124908924102783,0.06304673105478287,-0.5302520990371704,0.000018583017663331702,4.6153459548950195,0,0.4444444444444444,0.5555555555555556,0,0
302,71.07508,42.80411,0.31200000643730164,30,0.49399998784065247,0,0,126.26670748408148,126,-92,418,115,5,49,104,3458,3423,0.7963515520095825,678,29718,1,1539,9739,69.14051818847656,0.9842559069734309,4421,0.3819458484649658,0.0006182229844853282,-0.268696665763855,0.000008378305210499093,3.170170545578003,0,0.1111111111111111,0.5555555555555556,0,0
303,71.13173,42.80619,0.14409999549388885,40,0.2029000073671341,0,0,325.72496386372086,126,-92,417,114,5,48,103,1747,1061,1.9384539127349854,697,29045,8,2116,9447,71.29894256591797,0.8747930383791608,1279,0.5584087371826172,0.0037921147886663675,-0.26840680837631226,0.00001195179265778279,3.2165441513061523,0,1,0,0,0
305,70.88679,42.94962,0.12349999696016312,30,0.19574999809265137,0,0,349.6760997173576,127,-86,422,122,4,51,100,3226,615,-2.3859128952026367,507,27937,4,3613,9197,41.0573844909668,0.637326580091353,649,6.74798059463501,0.001583227887749672,0.5665000677108765,0.0006803915603086352,2.503326416015625,0,0,1,0,0
306,70.83446,42.93974,0.23659999668598175,60,0.3573000133037567,0,0,145.66709587093686,127,-83,422,126,3,53,99,1935,1377,6.514725208282471,460,28720,1,2752,9431,49.07683563232422,0.31426245704542166,1159,0.5514618158340454,0.3347550332546234,0.08100727945566177,0.000012449110727175139,2.3958029747009277,0.2222222222222222,0,0.6666666666666666,0,0
307,70.7873,42.93348,0.3068000078201294,30,0.4437499940395355,0,0,317.6799325242369,128,-82,422,126,3,53,102,1870,815,2.035085678100586,457,29057,8,2500,9511,63.3662109375,0.717099758816484,1226,1.0844563245773315,0.006987511180341244,-0.28799915313720703,0.000017018810467561707,2.3170359134674072,0,0,1,0,0
309,70.6829,42.94745,0.10989999771118164,30,0.18275000154972076,0,0,53.79649668212763,128,-84,422,124,3,54,105,4908,827,1.5565202236175537,480,24413,6,4231,9454,87.64378356933594,0.4711551804634606,709,1.8774279356002808,0.008787930943071842,0.1240321472287178,0.0000121086195576936,2.3870387077331543,0.1111111111111111,0,0.8888888888888888,0,0
311,70.73139,42.92602,0.1237500011920929,60,0.20190000534057617,0,0.000782450195401907,344.72318393816533,128,-84,421,124,3,54,105,5195,1231,-0.11083637177944183,511,26969,6,3877,9100,93.96929931640625,0.3844767418181554,1120,2.086843252182007,0.00204105069860816,-0.42991214990615845,0.00001644073927309364,2.570415735244751,0.2222222222222222,0,0.7777777777777777,0,0
312,70.78219,42.91726,0.14845000207424164,30,0.24410000443458557,0,0,79.62500142288413,127,-85,422,122,4,53,104,2356,589,-1.099081039428711,515,25532,5,4132,9222,78.59098815917969,0.25321318235503776,602,2.061734914779663,0.0009539676830172539,1.2513426542282104,0.00004425089719006792,2.546769380569458,0,0,1,0,0
313,70.75764,42.90368,0.19689999520778656,30,0.320250004529953,0,0.008144504390656948,61.21676134706546,127,-88,420,119,4,52,108,1885,859,1.9272236824035645,572,25724,9,3821,9371,71.85962677001953,0.4310654972208684,828,6.267849445343018,0.1742277592420578,-6.04609489440918,0.002063039457425475,2.6294708251953125,0,0,1,0,0
314,71.04441,42.95533,0.16060000658035278,60,0.22885000705718994,0,0.011101941578090191,348.9552531659947,127,-88,421,120,4,51,96,3467,631,0.2723287343978882,529,24701,6,4735,9022,50.34659957885742,0.7189234039739624,651,2.948653221130371,0.005399659741669893,-0.2650876045227051,0.000016151916497619823,2.9309942722320557,0.6666666666666666,0,0.3333333333333333,0,0
315,71.0693,42.94559,0.18379999697208405,30,0.3086499869823456,0,0.00835996214300394,47.541366417098736,127,-89,421,119,4,51,96,3637,2058,0.28017497062683105,575,27853,5,2826,9126,51.097930908203125,0.9907595611565766,1682,3.120702028274536,0.007709486875683069,0.11674311012029648,0.00004832705235457979,3.054641008377075,0.1111111111111111,0,0.8888888888888888,0,0
316,71.11076,42.94666,0.22939999401569366,60,0.404449999332428,0,0.02366899698972702,3.0077456324152596,126,-88,421,121,4,49,94,2710,3345,-2.341297149658203,546,29613,6,2152,9685,64.75410461425781,0.2065659721416645,1682,4.528857707977295,0.0011722455965355039,2.612840414047241,0.0006547826342284679,3.0882439613342285,0.7777777777777777,0,0,0,0
317,71.08123,42.95043,0.1664000004529953,60,0.26794999837875366,0,0.009012884460389614,53.7982220012797,127,-86,420,122,4,49,94,1412,1989,1.848679542541504,533,29133,6,1760,9673,58.19940948486328,0.5949790613421685,2088,2.6097888946533203,0.025068776682019234,-2.007714033126831,0.00013177836081013083,3.0219547748565674,0.8888888888888888,0,0.1111111111111111,0,0
318,71.57612,43.27638,0.2554500102996826,30,0.4387499988079071,0,0,137.51991979804495,126,-92,426,120,4,47,73,3091,1794,0.08016133308410645,459,28725,1,2853,9470,69.07757568359375,0.3092772027939712,1811,0.5121099352836609,0.0012691713636741042,-0.565586507320404,0.000020654615582316183,4.227558612823486,0,0,0.8888888888888888,0.1111111111111111,0
319,71.56233,43.28049,0.33204999566078186,20,0.6093500256538391,0,0,180,126,-92,426,120,4,49,73,1735,2437,-0.5092344284057617,453,29856,1,900,9434,63.41775894165039,0.7697270352390624,3233,0.4474339485168457,0.00021708109125029296,-0.5247857570648193,0.00002871992182917893,4.154124736785889,0,0,0.3333333333333333,0.5555555555555556,0
320,71.5689,43.28027,0.2992500066757202,30,0.5535500049591064,0,0,233.9451150695252,126,-91,425,120,4,49,73,4869,2539,-0.08300621062517166,456,29951,1,1182,9405,66.24464416503906,0.2164105095865836,3431,0.5228255391120911,0.00035143509740009904,0.048883214592933655,0.000015215621715469752,4.19870138168335,0,0.1111111111111111,0.8888888888888888,0,0
321,71.56953,43.40102,0.18559999763965607,30,0.2831999957561493,0,0,90,127,-95,428,119,4,47,70,1545,901,-0.43419432640075684,457,26167,1,3785,9039,86.09907531738281,0.662992495874237,566,0.31394311785697937,0.0001606480946065858,0.2579815089702606,0.000012135991710238159,4.801809787750244,0,0,0.7777777777777777,0.2222222222222222,0
322,71.57047,43.38262,0.16814999282360077,30,0.24639999866485596,0,0,90,126,-94,427,118,4,48,70,1824,949,0.38609886169433594,454,22965,1,4396,8870,77.04205322265625,0.9016756791805526,803,0.08379580825567245,0.0005387390265241265,0.12087000906467438,0.0000024810854029055918,4.699454307556152,0,0,1,0,0
323,71.58292,43.39971,0.15240000188350677,30,0.2496500015258789,0,0,11.123426381786539,126,-95,428,119,4,47,70,2080,875,-0.8494707942008972,449,25865,1,4013,9117,71.32359313964844,0.8778717271864614,898,0.42167848348617554,0.00012872523802798241,0.472930371761322,0.000021563882910413668,4.659783363342285,0,0,1,0,0
324,71.54985,43.41504,0.16705000400543213,30,0.2451000064611435,0,0,109.96076260991245,126,-95,429,119,3,47,70,4007,738,2.1666834354400635,446,25068,1,5055,8922,77.89860534667969,0.2660460585466259,592,0.22413496673107147,0.00180855265352875,-0.02982455864548683,0.000002805654276016867,4.7300004959106445,0,0,1,0,0
325,71.54839,43.40794,0.17790000140666962,20,0.26409998536109924,0,0,34.53783281504624,127,-95,429,119,3,47,70,5516,891,-0.2535962164402008,447,25666,1,5137,9132,78.58242797851562,0.21474322102377985,615,0.24599461257457733,0.0001733849785523489,0.1194198727607727,7.302145945686789e-7,4.743466377258301,0,0,0.8888888888888888,0.1111111111111111,0
327,71.45222,43.40357,0.258650004863739,50,0.37209999561309814,0,0,90,127,-94,428,120,3,48,71,-139,710,-0.2249375283718109,439,27385,1,2094,9389,75.3297119140625,0.9035929595437269,938,0.3104625642299652,0.0002030119940172881,0.27471017837524414,0.00000488141904497752,4.586178779602051,0,0,0.1111111111111111,0.3333333333333333,0
330,71.3845,43.4345,0.1976500004529953,30,0.30274999141693115,0,0,76.3931421842473,127,-93,428,120,3,50,70,1764,729,-0.8963199257850647,425,26950,4,3822,8560,69.36312103271484,0.6746840917865894,803,1.0207093954086304,0.0003116840380243957,0.5154179334640503,0.00001736190461087972,4.574394226074219,0,0,1,0,0
331,70.96252,43.95765,0.1386999934911728,30,0.18985000252723694,0,0,270,128,-103,440,115,2,55,59,4804,1175,-0.5612691640853882,363,26163,1,5042,9083,87.33119201660156,0.5284733205414865,669,0.2082996666431427,0.00010766277409857139,0.21049928665161133,0.000003855091563309543,5.685756683349609,0,0,1,0,0
332,70.94724,43.94195,0.1386999934911728,30,0.18860000371932983,0,0,180,128,-102,439,116,2,53,59,-442,404,2.4652836322784424,361,19029,1,6034,8370,91.53558349609375,0.3091144601957905,263,0.07113813608884811,0.0015869844937697053,-0.023728743195533752,6.887602808092197e-7,5.6631178855896,0,0,0.6666666666666666,0.3333333333333333,0
333,70.94742,43.91574,0.1765500009059906,30,0.2280000001192093,0,0,234.232360556277,128,-102,439,116,2,53,60,2866,654,2.440647840499878,361,25132,1,5160,9552,88.85163116455078,0.3429728584384306,462,0.11126961559057236,0.002369761001318693,-0.051353443413972855,0.0000011598355058595189,5.595468997955322,0,0,0.7777777777777777,0.2222222222222222,0
334,70.86048,43.92413,0.282150000333786,30,0.38510000705718994,0,0,137.21278763374374,128,-102,439,115,2,53,60,5058,2441,0.4414169192314148,362,29021,6,2009,9704,93.10320281982422,0.4284164325574191,2580,1.4856687784194946,0.0023283660411834717,0.18169602751731873,0.00002151113767467905,5.6745500564575195,0.1111111111111111,0,0.8888888888888888,0,0
336,70.82488,43.94447,0.20555000007152557,20,0.2888999879360199,0,0,280.20417773185136,128,-102,441,115,2,53,60,63,874,3.1046183109283447,353,24527,1,3760,9403,97.89775848388672,0.30444888820927807,667,0.10410893708467484,0.006336334627121687,0.06466803699731827,0.000002442467575747287,5.755346775054932,0.1111111111111111,0,0.2222222222222222,0.6666666666666666,0
338,70.70346,43.93712,0.3082500100135803,30,0.4189999997615814,0,0,0,129,-102,441,116,2,53,62,4005,2579,3.738370180130005,348,29757,1,1357,9745,89.47235107421875,0.6612743354363461,2526,0.1009521558880806,0.007341349497437477,-0.10119769722223282,0.000003561544872354716,5.578866958618164,0,0,0.6666666666666666,0.3333333333333333,0
339,70.72093,43.93119,0.14470000565052032,30,0.2016499936580658,0,0,244.35352512273963,128,-103,441,115,2,54,62,5005,1890,-0.7434821128845215,363,26317,1,3460,9254,95.07670593261719,0.3293801915726421,1338,0.8506568074226379,0.0003296643844805658,0.1990291029214859,0.000038728885556338355,5.6753716468811035,0,0,1,0,0
340,70.71234,43.93502,0.15494999289512634,30,0.21960000693798065,0,0,283.49794282474204,129,-103,442,116,2,53,62,5253,2449,1.4725005626678467,351,29722,1,2052,9519,87.03062438964844,0.9498602906168963,1825,0.6949883699417114,0.002030998934060335,-0.21857605874538422,0.00004443785655894317,5.589971542358398,0.2222222222222222,0,0.6666666666666666,0.1111111111111111,0
341,70.63402,43.93008,0.18299999833106995,30,0.23935000598430634,0,0,180,129,-102,442,117,2,54,62,2196,760,-0.34954318404197693,342,27884,1,3601,9451,83.33709716796875,0.2295381147341613,773,0.05396631732583046,0.00009359657269669697,0.14832037687301636,4.568628924062068e-7,5.531177520751953,0,0,1,0,0
342,70.61887,43.92828,0.19679999351501465,30,0.25554999709129333,0,0,270,129,-102,442,117,2,54,62,1449,544,4.768801689147949,341,23439,1,5458,9295,81.69843292236328,0.25166992948134226,471,0.02298736572265625,0.013974633067846298,-0.14290066063404083,0.0000014383894040292944,5.494320392608643,0,0,1,0,0
343,70.57769,43.92163,0.16795000433921814,30,0.24244999885559082,0,0,305.7645949039857,129,-101,441,117,2,55,63,5833,3557,6.344180107116699,339,29423,1,1947,9650,97.99168395996094,0.8684742139605858,2688,0.12175026535987854,0.08741273730993271,-0.04819498583674431,0.000001847523208198254,5.476110458374023,0,0,1,0,0
344,70.56894,43.92504,0.1535000056028366,30,0.23135000467300415,0,0,222.78774585804484,129,-101,441,117,2,55,63,301,1191,1.5643960237503052,338,23865,1,4767,8844,97.69839477539062,0.4212126499891937,727,0.40587493777275085,0.0016783466562628746,-0.1514587104320526,0.0000030358867206814466,5.4583635330200195,0,0,1,0,0
345,70.51925,43.92833,0.30799999833106995,60,0.44929999113082886,0,0,250.19580278229404,129,-102,442,117,2,55,63,4858,1863,6.91826057434082,338,29467,1,2105,9571,85.15037536621094,0.6615790063755798,1657,0.12394310534000397,48.606868743896484,-0.2340497523546219,0.0000026355126010457752,5.481896877288818,0.4444444444444444,0,0.3333333333333333,0.2222222222222222,0
346,70.5187,43.93246,0.22910000383853912,20,0.3515999913215637,0,0,0,129,-102,442,117,2,55,63,4858,1863,12.743715286254883,336,29467,1,2105,9571,82.88169860839844,0.36129717408222184,1657,0.1448882669210434,110.06285858154297,-0.0020320105832070112,0.0000012636122619369416,5.485014915466309,0,0,0.2222222222222222,0.7777777777777777,0
349,70.47435,43.96833,0.42730000615119934,20,0.5720499753952026,0,0,305.74326629641075,129,-102,442,116,2,53,62,2959,647,2.0900719165802,332,27501,1,3719,8952,82.341796875,0.222013435287449,990,0.08652784675359726,0.001754319528117776,0.03462236374616623,4.1103390913121984e-7,5.515796184539795,0,0,0.6666666666666666,0.3333333333333333,0
350,70.47506,43.96914,0.42730000615119934,30,0.5720499753952026,0,0,0,129,-102,442,116,2,53,62,3690,982,0.7550835013389587,333,28620,1,3318,9516,82.341796875,0.82612680123602,1226,0.08273548632860184,0.0003136605955660343,0.002934887772426009,7.086144933055039e-7,5.515796184539795,0,0.1111111111111111,0.6666666666666666,0.2222222222222222,0
351,70.41846,44.01638,0.2334499955177307,30,0.3519499897956848,0,0,0,129,-103,443,116,2,57,61,6374,2095,0.3270770013332367,328,29234,1,1791,9796,94.84461975097656,0.8396159027954274,1822,0.12030462920665741,0.0002986998006235808,0.00981946662068367,6.065948809919064e-7,5.677636623382568,0,0,1,0,0
352,70.44103,44.01046,0.19050000607967377,30,0.23765000700950623,0,0,70.22124364320607,129,-103,443,116,2,56,61,1654,871,-0.39934301376342773,330,25745,1,3894,8945,115.6189193725586,0.6601311639906294,689,0.10511172562837601,0.00009901517478283495,-0.00018105149501934648,7.416246035063523e-7,5.649229526519775,0,0,1,0,0
353,70.42262,44.01537,0.1878499984741211,30,0.2703999876976013,0,0,125.7219082218162,129,-103,443,116,2,57,61,6374,2095,1.4140408039093018,326,29234,1,1791,9796,109.46194458007812,0.3971894105472824,1822,0.03503052145242691,0.0009801784763112664,-0.02496372163295746,4.806195192941232e-7,5.680741786956787,0,0,1,0,0
354,70.3797,44.03731,0.14970000088214874,30,0.19259999692440033,0,0,0,130,-104,444,116,2,57,61,5178,2610,-0.5120635628700256,328,28842,1,2334,9458,116.98139190673828,0.663049545333866,1831,0.07363449782133102,0.00007875274604884908,0.17551760375499725,6.493610840152542e-7,5.7357964515686035,0,0,1,0,0
355,70.45947,44.05276,0.12349999696016312,30,0.16940000653266907,0,0,180,129,-104,444,115,2,56,60,709,386,-0.5568339824676514,330,15440,1,7449,7151,80.2972412109375,0.525164514543355,283,0.12269165366888046,0.00008555633394280449,0.16949696838855743,0.0000022424258077080594,5.578217506408691,0,0,1,0,0
356,70.08601,44.21148,0.1342500001192093,30,0.1907999962568283,0,0,199.227927368566,130,-108,449,113,2,57,58,3493,1287,1.5476799011230469,316,27357,1,3833,9005,87.05438995361328,0.2210166665196458,727,0.10290475934743881,0.0006699755322188139,-0.0522964745759964,4.074844355272944e-7,5.666713237762451,0,0,1,0,0
357,70.07966,44.21296,0.12960000336170197,60,0.18619999289512634,0,0,0,130,-108,449,113,2,57,58,4274,1120,0.6130041480064392,319,25312,1,4073,9565,87.38124084472656,0.5202103117891085,626,0.1558760702610016,0.00041253253584727645,-0.012656593695282936,0.000002137288220183109,5.646693706512451,0.2222222222222222,0,0.7777777777777777,0,0
358,70.23819,44.14824,0.21525000035762787,30,0.3000999987125397,0,0,180,130,-106,447,115,2,59,58,43,1024,1.8394842147827148,317,27287,1,3176,9359,94.74964141845703,0.9344523489059756,1152,0.06412187218666077,0.000819873996078968,0.0016587205464020371,5.263302114144608e-7,5.745817184448242,0,0,1,0,0
359,70.23019,44.14972,0.18979999423027039,30,0.28619998693466187,0,0,0,130,-106,447,115,2,59,58,-574,1049,4.09934663772583,316,27736,1,1957,9571,96.24396514892578,0.6884156308195837,1266,0.10191133618354797,0.009885167703032494,-0.04279870167374611,8.730045806260023e-7,5.74943733215332,0,0,1,0,0
